geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037121020,6037121020,2012,500,1115,1242
1400000US06037121101,6037121101,2012,569,1086,1209
1400000US06037121102,6037121102,2012,262,1282,1428
1400000US06037121210,6037121210,2012,263,795,885
1400000US06037121221,6037121221,2012,131,1642,1829
1400000US06037121222,6037121222,2012,848,1104,1229
1400000US06037121600,6037121600,2012,96,2000,2227
1400000US06037121801,6037121801,2012,804,1147,1277
1400000US06037121802,6037121802,2012,179,1518,1691
1400000US06037121900,6037121900,2012,340,944,1051
1400000US06037122000,6037122000,2012,386,1540,1715
1400000US06037122120,6037122120,2012,514,1144,1274
1400000US06037122121,6037122121,2012,517,1122,1250
1400000US06037122122,6037122122,2012,483,1024,1140
1400000US06037122200,6037122200,2012,462,1362,1517
1400000US06037122410,6037122410,2012,994,929,1035
1400000US06037122420,6037122420,2012,922,1081,1204
1400000US06037123010,6037123010,2012,720,1076,1198
1400000US06037123020,6037123020,2012,292,928,1033
1400000US06037123103,6037123103,2012,839,1119,1246
1400000US06037123104,6037123104,2012,1175,1123,1251
1400000US06037123203,6037123203,2012,853,965,1075
1400000US06037123204,6037123204,2012,801,1024,1140
1400000US06037123205,6037123205,2012,629,1073,1195
1400000US06037123206,6037123206,2012,631,962,1071
1400000US06037123301,6037123301,2012,853,1124,1252
1400000US06037123303,6037123303,2012,626,1143,1273
1400000US06037123304,6037123304,2012,1365,989,1101
1400000US06037123410,6037123410,2012,1002,914,1018
1400000US06037123420,6037123420,2012,880,979,1090
1400000US06037123510,6037123510,2012,1157,1001,1115
1400000US06037123520,6037123520,2012,617,1057,1177
1400000US06037123601,6037123601,2012,1183,1135,1264
1400000US06037123602,6037123602,2012,791,1130,1258
1400000US06037123700,6037123700,2012,739,1172,1305
1400000US06037123800,6037123800,2012,1411,1238,1379
1400000US06037123901,6037123901,2012,1052,1141,1271
1400000US06037123902,6037123902,2012,685,1287,1433
1400000US06037124000,6037124000,2012,827,1236,1377
1400000US06037124102,6037124102,2012,981,1189,1324
1400000US06037124103,6037124103,2012,334,1105,1231
1400000US06037124104,6037124104,2012,928,972,1082
1400000US06037124105,6037124105,2012,675,956,1065
1400000US06037124201,6037124201,2012,506,1140,1270
1400000US06037124203,6037124203,2012,644,1046,1165
1400000US06037124204,6037124204,2012,818,1079,1202
1400000US06037124300,6037124300,2012,866,1037,1155
1400000US06037124400,6037124400,2012,810,1349,1502
1400000US06037124500,6037124500,2012,602,1328,1479
1400000US06037124600,6037124600,2012,686,1618,1802
1400000US06037124700,6037124700,2012,1002,1313,1462
1400000US06037124902,6037124902,2012,1299,1131,1260
1400000US06037124903,6037124903,2012,1389,1253,1395
1400000US06037125101,6037125101,2012,911,1301,1449
1400000US06037125102,6037125102,2012,910,1301,1449
1400000US06037125200,6037125200,2012,1260,1157,1289
1400000US06037125310,6037125310,2012,1467,1449,1614
1400000US06037125321,6037125321,2012,964,1250,1392
1400000US06037125322,6037125322,2012,1387,1250,1392
1400000US06037125402,6037125402,2012,1460,1310,1459
1400000US06037125403,6037125403,2012,881,1271,1415
1400000US06037125404,6037125404,2012,1200,1271,1415
1400000US06037125501,6037125501,2012,1298,1223,1362
1400000US06037125502,6037125502,2012,1307,1300,1448
1400000US06037125600,6037125600,2012,547,1407,1567
1400000US06037127102,6037127102,2012,1048,1168,1301
1400000US06037127103,6037127103,2012,913,966,1076
1400000US06037127104,6037127104,2012,749,1049,1168
1400000US06037127210,6037127210,2012,1170,1101,1226
1400000US06037127220,6037127220,2012,1205,944,1051
1400000US06037127300,6037127300,2012,942,1044,1163
1400000US06037127400,6037127400,2012,1410,1071,1193
1400000US06037127520,6037127520,2012,1102,1058,1178
1400000US06037127603,6037127603,2012,651,999,1113
1400000US06037127604,6037127604,2012,891,920,1025
1400000US06037127605,6037127605,2012,859,1088,1212
1400000US06037127606,6037127606,2012,802,1143,1273
1400000US06037127711,6037127711,2012,621,1251,1393
1400000US06037127712,6037127712,2012,867,954,1062
1400000US06037127803,6037127803,2012,1003,981,1093
1400000US06037127804,6037127804,2012,991,1056,1176
1400000US06037127805,6037127805,2012,851,1015,1130
1400000US06037127806,6037127806,2012,928,980,1091
1400000US06037127910,6037127910,2012,1195,1060,1180
1400000US06037127920,6037127920,2012,723,1170,1303
1400000US06037128101,6037128101,2012,698,1267,1411
1400000US06037128102,6037128102,2012,1163,1172,1305
1400000US06037128210,6037128210,2012,1356,988,1100
1400000US06037128220,6037128220,2012,788,1047,1166
1400000US06037128302,6037128302,2012,1214,1012,1127
1400000US06037128303,6037128303,2012,994,1060,1180
1400000US06037128400,6037128400,2012,912,1370,1526
1400000US06037128500,6037128500,2012,1039,1351,1505
1400000US06037128601,6037128601,2012,1317,1091,1215
1400000US06037128602,6037128602,2012,685,1236,1377
1400000US06037128703,6037128703,2012,833,1411,1571
1400000US06037128704,6037128704,2012,839,1411,1571
1400000US06037128801,6037128801,2012,1364,1224,1363
1400000US06037128802,6037128802,2012,1389,1392,1550
1400000US06037128910,6037128910,2012,1013,1335,1487
1400000US06037131021,6037131021,2012,752,1144,1274
1400000US06037131022,6037131022,2012,674,1144,1274
1400000US06037131023,6037131023,2012,302,1210,1348
1400000US06037131024,6037131024,2012,439,1210,1348
1400000US06037131100,6037131100,2012,124,1824,2031
1400000US06037131200,6037131200,2012,257,2000,2227
1400000US06037131300,6037131300,2012,223,2000,2227
1400000US06037131400,6037131400,2012,866,1174,1307
1400000US06037131600,6037131600,2012,322,2000,2227
1400000US06037131701,6037131701,2012,939,1272,1417
1400000US06037131702,6037131702,2012,435,1416,1577
1400000US06037131801,6037131801,2012,399,1164,1296
1400000US06037131802,6037131802,2012,400,1164,1296
1400000US06037131900,6037131900,2012,312,1850,2060
1400000US06037132001,6037132001,2012,357,1350,1503
1400000US06037132002,6037132002,2012,299,1478,1646
1400000US06037132101,6037132101,2012,853,1355,1509
1400000US06037132102,6037132102,2012,956,1069,1191
1400000US06037132301,6037132301,2012,849,957,1066
1400000US06037132302,6037132302,2012,872,957,1066
1400000US06037132501,6037132501,2012,492,1613,1796
1400000US06037132502,6037132502,2012,472,725,807
1400000US06037132700,6037132700,2012,807,977,1088
1400000US06037132900,6037132900,2012,582,1547,1723
1400000US06037133000,6037133000,2012,304,1516,1688
1400000US06037133101,6037133101,2012,440,1388,1546
1400000US06037133102,6037133102,2012,568,1388,1546
1400000US06037134001,6037134001,2012,598,1172,1305
1400000US06037134002,6037134002,2012,526,1112,1238
1400000US06037134101,6037134101,2012,613,1175,1309
1400000US06037134103,6037134103,2012,471,1203,1340
1400000US06037134104,6037134104,2012,576,1194,1330
1400000US06037134201,6037134201,2012,295,1309,1458
1400000US06037134302,6037134302,2012,190,2000,2227
1400000US06037134303,6037134303,2012,363,1840,2049
1400000US06037134304,6037134304,2012,285,977,1088
1400000US06037134305,6037134305,2012,1058,1130,1258
1400000US06037134306,6037134306,2012,582,1180,1314
1400000US06037134421,6037134421,2012,123,2000,2227
1400000US06037134422,6037134422,2012,330,2000,2227
1400000US06037134423,6037134423,2012,331,2000,2227
1400000US06037134520,6037134520,2012,1420,1108,1234
1400000US06037134521,6037134521,2012,495,1121,1248
1400000US06037134522,6037134522,2012,970,1021,1137
1400000US06037134710,6037134710,2012,1190,1018,1134
1400000US06037134720,6037134720,2012,723,1190,1325
1400000US06037134801,6037134801,2012,215,2000,2227
1400000US06037134802,6037134802,2012,221,2000,2227
1400000US06037134901,6037134901,2012,442,1202,1339
1400000US06037134904,6037134904,2012,745,925,1030
1400000US06037134905,6037134905,2012,1120,1880,2094
1400000US06037134906,6037134906,2012,593,1352,1506
1400000US06037134907,6037134907,2012,1329,1352,1506
1400000US06037135102,6037135102,2012,242,1720,1916
1400000US06037135111,6037135111,2012,554,1456,1622
1400000US06037135113,6037135113,2012,1045,2000,2227
1400000US06037135115,6037135115,2012,532,1454,1619
1400000US06037135116,6037135116,2012,1495,1454,1619
1400000US06037135201,6037135201,2012,188,2000,2227
1400000US06037135202,6037135202,2012,263,2000,2227
1400000US06037135204,6037135204,2012,102,2000,2227
1400000US06037135205,6037135205,2012,144,2000,2227
1400000US06037137000,6037137000,2012,264,2000,2227
1400000US06037137103,6037137103,2012,881,1828,2036
1400000US06037137104,6037137104,2012,156,2000,2227
1400000US06037137202,6037137202,2012,491,1408,1568
1400000US06037137203,6037137203,2012,634,1408,1568
1400000US06037137301,6037137301,2012,63,2000,2227
1400000US06037137302,6037137302,2012,90,2000,2227
1400000US06037137401,6037137401,2012,391,1524,1697
1400000US06037137402,6037137402,2012,568,2000,2227
1400000US06037137501,6037137501,2012,773,1661,1850
1400000US06037137502,6037137502,2012,357,1740,1938
1400000US06037137504,6037137504,2012,18,2000,2227
1400000US06037138000,6037138000,2012,220,2000,2227
1400000US06037139001,6037139001,2012,984,1497,1667
1400000US06037139200,6037139200,2012,1400,1567,1745
1400000US06037139301,6037139301,2012,226,1943,2164
1400000US06037139302,6037139302,2012,1309,1187,1322
1400000US06037139303,6037139303,2012,1271,1142,1272
1400000US06037139401,6037139401,2012,933,1324,1475
1400000US06037139402,6037139402,2012,94,1127,1255
1400000US06037139502,6037139502,2012,494,1826,2034
1400000US06037139504,6037139504,2012,1158,1388,1546
1400000US06037139505,6037139505,2012,738,1285,1431
1400000US06037139506,6037139506,2012,797,1285,1431
1400000US06037139600,6037139600,2012,689,1448,1613
1400000US06037139701,6037139701,2012,357,2000,2227
1400000US06037139703,6037139703,2012,94,2000,2227
1400000US06037139704,6037139704,2012,112,2000,2227
1400000US06037139705,6037139705,2012,54,2000,2227
1400000US06037139801,6037139801,2012,94,2000,2227
1400000US06037139802,6037139802,2012,64,694,773
1400000US06037141101,6037141101,2012,1574,1411,1571
1400000US06037141102,6037141102,2012,715,1657,1845
1400000US06037141201,6037141201,2012,1573,1462,1628
1400000US06037141202,6037141202,2012,864,1680,1871
1400000US06037141303,6037141303,2012,1232,1526,1699
1400000US06037141304,6037141304,2012,883,1381,1538
1400000US06037141305,6037141305,2012,1089,1603,1785
1400000US06037141306,6037141306,2012,929,1602,1784
1400000US06037141400,6037141400,2012,859,1512,1684
1400000US06037141500,6037141500,2012,59,2000,2227
1400000US06037141600,6037141600,2012,138,2000,2227
1400000US06037141700,6037141700,2012,21,2000,2227
1400000US06037143101,6037143101,2012,880,1516,1688
1400000US06037143102,6037143102,2012,251,1516,1688
1400000US06037143200,6037143200,2012,1474,1370,1526
1400000US06037143301,6037143301,2012,608,1310,1459
1400000US06037143302,6037143302,2012,1087,1310,1459
1400000US06037143401,6037143401,2012,956,1701,1894
1400000US06037143402,6037143402,2012,559,1701,1894
1400000US06037143500,6037143500,2012,1062,1681,1872
1400000US06037143602,6037143602,2012,1032,1494,1664
1400000US06037143603,6037143603,2012,826,1386,1544
1400000US06037143605,6037143605,2012,1065,1756,1956
1400000US06037143606,6037143606,2012,751,1756,1956
1400000US06037143700,6037143700,2012,622,1816,2022
1400000US06037143801,6037143801,2012,537,1549,1725
1400000US06037143802,6037143802,2012,437,1549,1725
1400000US06037143901,6037143901,2012,274,2000,2227
1400000US06037143902,6037143902,2012,576,1473,1640
1400000US06037181000,6037181000,2012,670,1437,1600
1400000US06037181300,6037181300,2012,335,1371,1527
1400000US06037181400,6037181400,2012,1119,1267,1411
1400000US06037181500,6037181500,2012,309,1355,1509
1400000US06037181600,6037181600,2012,479,1184,1319
1400000US06037183101,6037183101,2012,464,1202,1339
1400000US06037183103,6037183103,2012,1196,1153,1284
1400000US06037183104,6037183104,2012,195,1208,1345
1400000US06037183220,6037183220,2012,743,1136,1265
1400000US06037183221,6037183221,2012,477,1151,1282
1400000US06037183222,6037183222,2012,585,970,1080
1400000US06037183300,6037183300,2012,469,1145,1275
1400000US06037183401,6037183401,2012,413,1330,1481
1400000US06037183402,6037183402,2012,629,1000,1114
1400000US06037183510,6037183510,2012,222,1262,1405
1400000US06037183520,6037183520,2012,755,973,1084
1400000US06037183610,6037183610,2012,743,1023,1139
1400000US06037183620,6037183620,2012,644,993,1106
1400000US06037183701,6037183701,2012,871,1215,1353
1400000US06037183702,6037183702,2012,586,1181,1315
1400000US06037183810,6037183810,2012,1039,960,1069
1400000US06037183820,6037183820,2012,792,899,1001
1400000US06037185101,6037185101,2012,351,1027,1144
1400000US06037185102,6037185102,2012,629,1027,1144
1400000US06037185202,6037185202,2012,641,1011,1126
1400000US06037185203,6037185203,2012,498,1236,1377
1400000US06037185204,6037185204,2012,92,841,937
1400000US06037185310,6037185310,2012,484,1149,1280
1400000US06037185320,6037185320,2012,491,884,984
1400000US06037186100,6037186100,2012,754,1212,1350
1400000US06037186201,6037186201,2012,828,1135,1264
1400000US06037186202,6037186202,2012,334,1205,1342
1400000US06037186203,6037186203,2012,210,1474,1642
1400000US06037186301,6037186301,2012,594,1052,1172
1400000US06037186302,6037186302,2012,594,975,1086
1400000US06037186401,6037186401,2012,827,982,1094
1400000US06037186403,6037186403,2012,565,1134,1263
1400000US06037186404,6037186404,2012,475,1041,1159
1400000US06037187101,6037187101,2012,630,1049,1168
1400000US06037187102,6037187102,2012,742,1152,1283
1400000US06037187200,6037187200,2012,572,1109,1235
1400000US06037187300,6037187300,2012,994,1441,1605
1400000US06037188100,6037188100,2012,1326,1293,1440
1400000US06037188201,6037188201,2012,1684,1386,1544
1400000US06037188202,6037188202,2012,475,1164,1296
1400000US06037188300,6037188300,2012,667,1330,1481
1400000US06037189101,6037189101,2012,1300,1474,1642
1400000US06037189102,6037189102,2012,1200,1371,1527
1400000US06037189201,6037189201,2012,1753,1088,1212
1400000US06037189202,6037189202,2012,486,1560,1737
1400000US06037189300,6037189300,2012,162,1242,1383
1400000US06037189400,6037189400,2012,996,1752,1951
1400000US06037189501,6037189501,2012,1399,1224,1363
1400000US06037189502,6037189502,2012,1017,1224,1363
1400000US06037189600,6037189600,2012,1299,1284,1430
1400000US06037189702,6037189702,2012,803,1416,1577
1400000US06037189703,6037189703,2012,926,1626,1811
1400000US06037189704,6037189704,2012,263,1631,1816
1400000US06037189801,6037189801,2012,935,1358,1512
1400000US06037189802,6037189802,2012,726,1358,1512
1400000US06037189903,6037189903,2012,1031,1601,1783
1400000US06037189904,6037189904,2012,1504,1272,1417
1400000US06037189905,6037189905,2012,1254,1495,1665
1400000US06037189906,6037189906,2012,1653,1388,1546
1400000US06037189907,6037189907,2012,1322,1388,1546
1400000US06037190101,6037190101,2012,962,1132,1261
1400000US06037190102,6037190102,2012,1612,1132,1261
1400000US06037190201,6037190201,2012,1499,966,1076
1400000US06037190202,6037190202,2012,2103,1056,1176
1400000US06037190302,6037190302,2012,1325,1090,1214
1400000US06037190303,6037190303,2012,904,1090,1214
1400000US06037190401,6037190401,2012,1752,1033,1150
1400000US06037190402,6037190402,2012,1271,1075,1197
1400000US06037190510,6037190510,2012,1563,1016,1131
1400000US06037190520,6037190520,2012,1467,898,1000
1400000US06037190701,6037190701,2012,1132,973,1084
1400000US06037190702,6037190702,2012,512,973,1084
1400000US06037190801,6037190801,2012,1306,860,958
1400000US06037190802,6037190802,2012,1185,988,1100
1400000US06037190901,6037190901,2012,1297,958,1067
1400000US06037190902,6037190902,2012,1482,969,1079
1400000US06037191000,6037191000,2012,1430,1062,1183
1400000US06037191110,6037191110,2012,1101,933,1039
1400000US06037191120,6037191120,2012,1386,930,1036
1400000US06037191201,6037191201,2012,1517,942,1049
1400000US06037191203,6037191203,2012,1096,936,1042
1400000US06037191204,6037191204,2012,707,902,1005
